date,HYG,LQD,TLT,IEF,VNQ,SHY,VCSH,TIP,IEI,MBB,VCLT,PFF,SPY,SLV,GLD,JNK,TBF
2007-05-24,0.000283339629769561,0.00122537468187384,0.00092496242340153,0.00134310134310134,-0.0167153091005571,0.00037471896077943,-1.14438898925867E-05,0.00120578778135053,0.000400040004000463,0,0.000661864854368494,-0.0015904572564612,-0.00905274206245077,-0.0141301829974519,-0.0120537076594447,-0.000402446877012212,-0.00075992920056593
2007-05-25,0.00141629685582103,-0.00065900960271129,-0.00231026914635542,-0.00109742714303138,0.00566648677819754,0.000624297665126697,-0.000100135182496442,0.0014050582095544,-0.000999700089972951,-0.000499251123315141,-0.000433055562304171,-0.00179211469534043,0.00417052826691378,0.00877192982456141,0.0029343629343629,-0.000442869796279834,-5.72375989971994E-05
2007-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-05-29,-0.00396002262870075,-0.00197833254828081,-0.000115780942456931,-0.00207519531250002,0.0356855379661926,-0.000998253057149966,-0.000286129173015101,-0.0030066145520144,-0.00090063044130895,-9.9900099900009E-05,-4.98260039483341E-05,0.000199481348493876,0.003625815808557,0.0167701863354037,0.0020018478595626,0.000402787288033167,0.000906210114831119
2007-05-30,0.00227186671715254,0.000755144421370571,0.00208429828624371,0.000979816513761488,0.0268134715025906,0.000749437921558859,-8.65788475711683E-05,0.000904704463208577,0.000600961538461561,0.000499550404635799,-8.20347037181277E-05,0.00259274032708422,0.00814503415659472,0.000381795968234635,-0.00537882280620861,-0.00108708781253779,-0.000775273732732931
2007-05-31,-0.0016055912353608,-0.000848896434634873,-0.00184885602033754,-0.000367835307545811,-0.00403683612968328,-0.000624063904143926,-0.000752800281083577,0.000602591141910237,-0.000900900900900935,-0.00119832234871185,0.000469763173727344,0.00139248060473444,-0.00104248110502995,0.0215250744217997,0.0126699629171818,0.000282144296654547,6.48741060729639E-05
2007-06-01,-0.005675905779964,-0.00849617672047584,-0.00914563556378782,-0.00831295843520773,0.00139328689043698,-0.00412139378044209,-0.00160985736864241,-0.00782896717856069,-0.00691313495641717,-0.00669866026794643,-0.00586776392637237,-0.00874056416368703,0.00495695277850261,0.0189793020996788,0.0137320720170887,-0.000564129427408576,0.0063886058413382
2007-06-04,0.000856245837693877,0.00161858516614302,0.00455660708026639,0.00160256410256405,0.00404755881608896,0.000376222723852535,0.000923143795964485,0.00263024785027825,0.00131154156577881,0.000603925515853068,0.00477568749797617,-0.00120240480961914,0.00012980269989604,0.000806629023978825,0.00150511739915726,-0.00012095311051083,-0.00595148931266922
2007-06-05,-0.00142585551330804,-0.00323193916349813,-0.00628053035589679,-0.00320000000000006,-0.0158730158730158,-0.000877522878274955,-0.00111649692282555,-0.00363232771667843,-0.00211586901763218,-0.00150890252489681,-0.00513244942500161,-0.0030096308186197,-0.00395846852693047,0.00381008206330595,-0.00255485422302377,0.000564516129032203,0.00609382427564236
2007-06-06,-0.00123750594954779,0.000858287240129729,-0.000468164794007398,0.00049388813433765,-0.00678443420378906,0.00125470514429102,0.00075401147015731,0.000810126582278464,0.00161550888529883,-0.000705218617771584,-0.00244437802223597,-0.0028174683034816,-0.0107498859860578,-0.00452554744525543,0.00060268193460889,-0.00455388087370031,0.00169222288169622
2007-06-07,-0.00467022493328245,-0.0106717484516437,-0.0179156908665106,-0.00999629766753057,-0.0314473514628173,-0.00112781954887222,-0.00251482333509442,-0.00870181119093392,-0.00453629032258067,-0.00604899687468489,-0.0144289215686274,-0.0088799192734611,-0.0180453108535301,-0.0201642469570318,-0.0173166691763287,-0.00582972349297598,0.0157772407529977
2007-06-08,-0.00268122187110984,0.000481556390253271,-0.000834625014904106,0.00186985789080037,0.0119760479041915,0.000376364320662415,-0.000250104030340134,0.0018372971317751,0,0.00243432396794802,-0.00275482264935488,0.00162899613113415,0.0130114017437961,-0.024919553992367,-0.0159362549800798,-0.00289123264242367,0.00268211816959119
2007-06-11,-0.00211233797407584,-0.00308047747400841,-0.00286396181384242,-0.00261291526689073,-0.0149901380670612,0.000125407574617571,0.000456482154423274,-0.00213958227203268,0.00020253164556958,-0.00354143478700794,-0.0018029689137486,-0.00101646676153684,0.00172139830508487,0.0095165003837299,0.00747430706944883,0.00106183125051046,0.00110944715816867
2007-06-12,-0.00509958625998269,-0.00537852452684436,-0.0144806127333653,-0.00711077844311369,-0.0173541583233213,-0.000877742946708378,-0.00240208434527942,-0.00622830304267919,-0.00425230333097096,-0.00619415109666937,-0.0125092981265094,-0.00732600732600731,-0.0109054857898216,-0.0169530180933557,-0.00927357032457509,-0.00473237597911226,0.0146860858951566
2007-06-13,0.00174081237911018,0.00433967942681284,0.0119004250151792,0.00326674205302162,0.0221437304714033,0.000251004016064207,0.000346450681196984,0.00369875680673995,0.00162684290798181,0.0027587616225605,0.00890898741382568,0.00473554735547359,0.0149682592716337,0.0103626943005182,0.00670826833073334,8.19806525659199E-05,-0.0105434224100504
2007-06-14,0.000772349874493129,-0.000289995166747232,-0.00252010080403209,0.000250469630557423,-0.0107655502392343,0,-0.00016776518058882,0.000614187736718213,-0.000406050147193242,-0.000101895251681324,-0.00128950479755953,0.00365224133357807,0.00638620053986456,0.000482204362801478,0.00108476677514324,0.000819739322895389,0.00254233279727552
2007-06-15,-0.000192938452633571,0.00395958228582474,0.00685755534167461,0.00438212094653805,0.0110170630122262,0.00138017565872019,0.00169449659480356,0.00296675191815863,0.00294505940895711,0.00305716906144921,0.00576663911083141,0.0097580809107543,0.00137380609708216,0.00686236258061545,0.00386996904024768,0.00139241543123926,-0.00479532441051295
2007-06-18,0.000578927055191068,-9.14961547537331E-05,-0.00203130601027604,-0.000498628770879981,-0.0154152823920265,0,0.00145007138923609,-0.000815993472052351,0.000707776427703421,0.00111652951335971,0.00190474288467452,0.000805315079524847,-0.00117593257986547,0.000151964136463845,0.00154202004626073,0.00204482250940618,-0.00189363773117422
2007-06-19,0.00125361620057855,0.00645347717202853,0.00933908045977013,0.00486405587428269,0.00188959373734648,0.00175416614459342,0.00180260634910821,0.00530828909759096,0.00273297858239257,0.00446621114898636,0.00573762526722842,0.000804667069000184,0.00248544705343727,0.00774899339056448,0.00816012317167053,-0.0017141457840177,-0.0068203050786248
2007-06-20,-0.00885967446788017,-0.00478514690400995,-0.0080664294187425,-0.00322576641429797,-0.0300417620907989,-0.00100062539086927,-0.000922254054836357,-0.00375710804224213,-0.00141271442986883,-0.00272782380278855,-0.00439681180047557,-0.00462311557788938,-0.0138970444313957,-0.0138710893328308,-0.0117593158216251,-0.00163532297628784,0.00490854472760298
2007-06-21,0.00184529992682929,-0.00259640350033653,-0.00478354460655352,-0.00124641857001812,0.0055541666666667,0.000375610366846139,-0.000510684568360398,-0.000407705636530489,-0.000707356507679802,-0.0024313646033836,-0.00733943812675741,-0.00343295638126013,0.00555776101627632,-0.00527482608363268,-0.00231803430690761,-0.0041769041769041,0.00592988745555526
2007-06-22,0.00193986420950536,0.00269957578094872,0.00648882480173043,0.00299214561775351,-0.00372790570152731,0.0013767209011264,0.00122282462441559,0.00407871928214547,0.00212357164526235,0.000812430181781236,0.00297177006446144,0.00141843971631206,-0.00940913278062889,-0.000461112818936384,0.0034076827757125,-0.00111028867505556,-0.00356102617462629
2007-06-25,-0.00580832526621485,0.0011538461538462,0.00549188156638006,0.00323182100683643,-0.0285595452654929,0.000874890638670081,0.001996847761502,0.00233573677262114,0.00131180625630686,0.00253678335870117,0.0065513888819464,-0.00161877782274379,-0.00478246429757555,-0.0139166538520683,-0.00540290213028704,-0.00386974599645959,-0.00827303164488596
2007-06-26,0.00292112950340796,-0.000192086054552538,0.000237473284255474,0.000247800768182508,-0.00385328956757523,-0.000624375624375589,-0.000834772905288542,-0.0020263424518744,0.000503879875037762,0.000101214574898837,-0.00310569994953166,0.00101337657073363,-0.0102783154241475,-0.0530214424951267,-0.0125717833307467,4.13274372855763E-05,0.00345500508318107
2007-06-27,-0.00349514563106796,0,0.000949667616334263,-0.000123869689087144,0.0256446991404012,-0.0001249531425716,0.000764594957968702,0.000507614213197941,0.0012087026591459,0.000607225989272364,0.00335075651999565,-0.000404940271310045,0.0142288758513724,0.00535199670646367,0.000785916378497395,-0.00528969336308786,-0.00450473339013921
2007-06-28,-0.00526110678098213,-0.0010566762728146,-0.000237191650853843,-0.000619425173439013,-0.00516831959770924,-0.000249937515621045,-0.00150656062082315,-0.00162354134956871,-0.00140845070422536,-0.00161828663902105,-0.00307642276019107,0.00303828235770722,-0.000132978723404323,0.0155610155610155,0.00926653054813889,0.00170336518487754,0.00325493347133883
2007-06-29,-0.00284035259549454,0.00567362246369847,0.010320284697509,0.00520639642989961,-0.00379106992417855,0.00199999999999996,0.00266446001518872,0.0059965443642647,0.00322385653838397,0.00172221659406344,0.0113370229031395,0.00201938610662347,0.000332491022742462,-0.00403225806451619,0.000155617802676485,0.00132719505619839,-0.0121975499496404
2007-07-02,0.00186622139279047,-0.00698030216102509,0.00140894681225789,-0.00234307559501785,0.0231148696264975,-0.0031187624750499,0.00123830027745631,-0.00151545766821586,-0.0025105442860012,-0.000910194174757172,0.00271953739548587,0.000806126561870197,0.00904074985042867,0.0192712550607287,0.0116695192158083,-0.00128401607091083,-0.00407277776170789
2007-07-03,-0.00186274509803919,0.000192585459797884,-0.00609684605463724,-0.00296662546353534,-0.00275520044083211,-0.000375422350143926,-0.00139520079472928,-0.00404735404229476,-0.00140944326990839,-0.000708573742281682,-0.00516403420835033,0.00483286347160697,0.00362342710323481,-0.00444868128376225,-0.00430636727160875,0.000539150630391487,0.00577709405255086
2007-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-05,-0.00363422060701311,-0.00645037065562724,-0.011206794856671,-0.00557897346888176,0.0150573283602708,-0.00137706559839759,-0.00239623748550137,-0.00416539672863975,-0.00413348119770135,-0.00354538087520254,-0.009339439090628,-0.00140280561122245,-0.00105028226335826,-0.00534631343759976,-0.00494284831634219,-0.000331606217616632,0.011505421417933
2007-07-06,0.00108438485804416,-0.00193798449612406,-0.00405631114292519,-0.00236878194738808,-0.00122482308111055,-0.000125360411182035,-0.00095563941876488,-0.00214241991430314,-0.00151852601741249,-0.00213479719426663,-0.00487787558583087,-0.00209713024282564,0.00525693257983955,0.0172482952266346,0.00838248990996573,-8.29290541940615E-05,0.00542296169923382
2007-07-09,0.0030526834071886,0.00203883495145625,0.00359367513176805,0.00362409397650595,-0.00068129172911837,0.000752256770310783,0.00124337618941758,0.00276045394131475,0.00101389029706994,0.000713121434392903,0.00426958007137035,0.000894913072769634,0.000130736043927378,0,0.00646551724137934,-0.000373211693966425,-0.0051145719124923
2007-07-10,-0.00265069703514624,0.00687917837418862,0.0169491525423729,0.00684846220894032,-0.0253613307881102,0.00187922826359316,0.0035099303600025,0.00836052202283858,0.00587460751544615,0.00346126437951735,0.0123940259361431,-0.00421940928270044,-0.0135947712418301,0.0149842271293375,0.00351789538085047,-0.00514394756492163,-0.0153692470398267
2007-07-11,-0.0074810512845753,-0.00452270977675134,-0.0103286384976527,-0.00346277516695524,-0.00195858981533297,-0.000500187570338778,-0.00100554871630192,-0.00434782608695659,-0.0024166750578996,-0.000913056710966716,-0.00691072452097445,-0.00161420500403562,0.00708984892658376,-0.00194250194250183,-0.00259106843468986,-0.00375281461095824,0.00636885039169977
2007-07-12,0.00297530496875927,-0.00396326727887865,-0.00343927893738131,-0.00285430627947386,0.0128959910288758,-0.000625547353934835,-0.00136303628476883,-0.00335127449984765,-0.00111032603209851,-0.000710804224208036,-0.00301476322670796,0.00242522231204536,0.0157905125337192,0.012300506033476,0.00886308068459655,0.00359953122384067,0.00402251523459827
2007-07-13,0.00415307030554733,0.00436723602484461,0.00273711769606098,0.00224019912881153,0.00954885137005256,0.000500751126690113,0.000608051459752773,0.00152842877521913,0.00080840743734855,-0.000710293669342443,0.00273100530469177,-0.000201612903225766,0.00297946758209734,-0.00307621318157355,0.000151469251741974,0.00346150638084916,-0.00217112597005175
2007-07-16,0.000393894633185684,0.00260894772441792,0.0096131023023972,0.00397367440705319,-0.00836189170664838,0.00100100100100098,0.00165003524555347,0.00305219249160644,0.00232229402261702,0.00254118106448943,0.00668861478204965,-0.00100826779592668,-0.00012915724895048,-0.00532284193473726,-0.00318037255792833,0.0027430281368189,-0.00968872237374666
2007-07-17,0.00118121862388021,-0.00212027756360832,-0.00211590454919469,-0.00210265924551623,-0.00359413878905177,-0.000624999999999964,-0.000977113140994051,-0.0015214524799676,-0.000805882945502149,-0.000811441322649339,-0.00456209494159398,-0.000605571255551093,-0.000516695730801605,-0.00612688071971464,-0.0010635065329686,-0.00116052555228583,0.00441816021502477
2007-07-18,-0.00747222495329851,0.00289743094456246,0.00376958416774641,0.00359444719881001,-0.002219755826859,0.00150093808630382,0.0021418921380842,0.00457131247460385,0.00252041536445206,0.00142117551517613,0.00451740780001615,-0.00222177337911532,-0.00180936995153474,0.0234100663285213,0.0132319391634982,-0.00593385617660487,-0.00834446959221978
2007-07-19,0.00105993065874194,-0.0021186440677966,-0.000234714235418331,-0.000123502531801965,0.003754171301446,-0.000124890720619344,-0.000594569738966655,0.00121346951157857,-0.000402252614641915,0.000506842372022272,-0.00162449769631811,-0.000809716599190266,0.00388424936880944,0.00411742279832255,0.00585409786850796,-0.000626147937886148,0.0024820501427754
2007-07-20,-0.00254311922974168,0.00279868751206323,0.0090386195562859,0.00494071146245066,-0.0174539409890565,0.00162378216337741,0.00197665817081715,0.00383799616200379,0.00362173038229376,0.00253292806484296,0.00369485028698652,-0.00445705024311181,-0.0101244599213258,0.00485989824588048,0.00850619310550654,-0.00563886220291548,-0.00728804480342829
2007-07-23,-0.00221230158730158,-0.00115484553940901,-0.00162866449511401,-0.000368731563421843,-0.0173410404624278,-0.000748222970445221,-0.000215002933152653,-0.00211288862058551,0,-0.000101061141990956,-0.00089264746204107,-0.00101750101750096,0.00306188925081432,-0.00136023577420091,-0.00162770050310742,-0.00508275224733264,-3.43086520702967E-05
2007-07-24,-0.00573689809797467,-0.00125252914538982,0.00372873456070855,0.00270502889462681,-0.0202295552367288,0.000998377636340925,0.000566106257076299,0.00312563016737233,0.00180433039294299,-0.000101071356377511,-0.00108727087012425,-0.0118150336117337,-0.0173410404624277,-0.000756715853197108,0,-0.0102174371965378,-0.000428843437837595
2007-07-25,-0.00950000000000003,0.000771753810534423,0.0019735314604133,0.00134886572654812,-0.0108361399912141,0.000748036404438378,0.00101627969041916,0.00301537842999308,0.000900540324194551,0.000101081572829181,0.00189416922353831,-0.00597814883529168,0.00204890945142103,-0.0134040136312003,-0.00844819919964418,-0.00106641641428145,-0.0044923527125581
2007-07-26,-0.0141342756183745,-0.00212068633121264,0.00834202294056307,0.00795983345579238,-0.0183567727609178,0.00236701133673848,0.00378798381575369,0.00470989077061829,0.00669799060281917,0.0039407721851627,0.00151615945619923,-0.0111986727498963,-0.0236791768353011,-0.0247927540681609,-0.0186846038863976,-0.0175933042958408,-0.011529634898056
2007-07-27,-0.0166922683051716,-0.00367078825347755,0.0028725726760887,0.00194387073259624,-0.033177499622983,0.00111856823266223,-0.0012543550058397,0.00149611011370428,0.000893743793445913,-0.00150911256328646,-0.00349919948138176,0.00503355704697991,-0.0196595054722335,-0.00661157024793386,-0.00365575019040379,-0.00778057897939664,0.000935632602014909
2007-07-30,0.00968548219121024,0.00155128950940466,-0.00286434463794684,-0.00254638050200065,0.0193417563562626,-0.0012414649286157,-0.00143322152172527,-0.00109550841549646,-0.00208354003373358,-0.000604960677555982,-0.00718807523699453,-0.0025041736227046,0.0156433050789055,0.0133903811108469,0.0055037456046476,0.00407412274937564,0.000868945066906935
2007-07-31,0.00340278494069103,-0.000484027105517882,0.00723888314374348,0.00413323608071954,-0.00397857689364944,0.00161591050341822,-0.000583769917952631,0.00498504486540379,0.00228673692583022,0.000504439063761069,0.00617532154859598,0.00627615062761515,-0.0112634007327995,0.00093823299452701,0.000304090010643306,0.00894415357766148,-0.00507356767042284
2007-08-01,-0.0085310531774806,-0.00154963680387406,-0.00604608715491674,-0.00665859564164646,0.0132124750345675,-0.00471581037478277,0.000159173774415265,-0.00853174603174603,-0.0055550044638429,-0.0022184128264596,-0.000488428198588087,-0.0141372141372141,0.00487235794674724,0.00687392594907053,0.0021279829761362,-0.00151351351351349,-0.000975576936015593
2007-08-02,0.00570243649559354,-0.00135803666699001,0.00252496269941465,0.000731261425959808,0.0165276724791509,0.000498753117206883,0.000187567806827861,0.000500300180108036,0.00189526184538651,0.000404244567963538,0.0037988913678724,0.00316322226908474,0.00799016594960041,0.000698215671062728,-0.000606704080085033,0.00805543525335637,-0.00115200059747198
2007-08-03,0,0.00495386109762012,0.00663995420721251,0.00645475581536964,-0.0386336515513127,0.00249252243270193,0.00286555544111017,0.00310031003100312,0.00408203902827555,0.00373775128800894,0.00302908673157969,-0.00376287576203494,-0.0257452574525744,0.00992324986433058,0.0121414478676582,0.000988142292490197,-0.00463253929918863
2007-08-06,-0.00216494845360818,-0.0034796056446936,-0.00727851700216082,-0.00399322362052273,0.034910783553142,-0.00124316260566875,-0.00132951878786424,-0.00658025922233297,-0.00317302925136334,-0.00181159420289848,-0.00567096513649473,-0.0112257601654322,0.0167593880389429,-0.0110539648422507,-0.00254910781226573,-0.00214601485042276,0.0048339400509755
2007-08-07,0.0071288356235148,0.00271580989330748,-0.00080192461908589,-0.00012149192078733,0.00554722638680645,-0.000871296987801934,-0.000722740142647205,0.000120433560818953,-0.00139261911867105,0.0018148820326678,0.00172566063527732,0.00386265178514261,0.010669584843718,0.0117208724675931,-0.000601322910402767,0.00541958793926617,-0.000973722548765389
